machine_id,target_quantity,production_day,production_month,production_day_of_week,is_weekend,shift_encoded,previous_units_produced,previous_rejection_rate,rolling_3_production_avg,rolling_3_rejection_avg
1,1007,24,12,2,0,0,999.0,6.9,941.67,4.06
1,980,24,12,2,0,1,974.0,6.08,963.0,5.69
1,996,24,12,2,0,2,961.0,5.41,978.0,6.13
2,870,24,12,2,0,0,857.0,4.57,852.67,2.34
2,854,24,12,2,0,1,905.0,0.98,860.0,2.33
2,881,24,12,2,0,2,864.0,5.26,875.33,3.6
3,802,24,12,2,0,0,749.0,1.32,821.67,3.54
3,802,24,12,2,0,1,790.0,5.73,793.0,4.74
3,771,24,12,2,0,2,801.0,3.14,780.0,3.4
4,952,24,12,2,0,0,913.0,6.84,972.33,5.24
4,1029,24,12,2,0,1,1057.0,1.86,995.67,4.31
4,1001,24,12,2,0,2,989.0,1.69,986.33,3.46
5,981,24,12,2,0,0,900.0,4.46,939.67,3.67
5,979,24,12,2,0,1,965.0,1.73,937.33,3.02
5,964,24,12,2,0,2,958.0,0.93,941.0,2.37
1,1001,25,12,3,0,0,964.0,2.92,966.33,4.8
1,992,25,12,3,0,1,1004.0,0.99,976.33,3.11
1,1014,25,12,3,0,2,996.0,7.09,988.0,3.67
2,896,25,12,3,0,0,871.0,5.12,880.0,3.79
2,888,25,12,3,0,1,865.0,4.53,866.67,4.97
2,858,25,12,3,0,2,901.0,3.43,879.0,4.36
3,798,25,12,3,0,0,826.0,3.28,805.67,4.05
3,821,25,12,3,0,1,860.0,1.6,829.0,2.67
3,825,25,12,3,0,2,774.0,2.15,820.0,2.34
4,1001,25,12,3,0,0,1005.0,3.64,1017.0,2.4
4,982,25,12,3,0,1,1036.0,6.58,1010.0,3.97
4,1018,25,12,3,0,2,880.0,7.37,973.67,5.86
5,949,25,12,3,0,0,893.0,2.62,938.67,1.76
5,942,25,12,3,0,1,943.0,2.98,931.33,2.18
5,920,25,12,3,0,2,997.0,5.41,944.33,3.67
1,1042,26,12,4,0,0,955.0,4.69,985.0,4.26
1,1014,26,12,4,0,1,963.0,1.83,971.33,4.54
1,1016,26,12,4,0,2,912.0,4.8,943.33,3.77
2,882,26,12,4,0,0,837.0,2.56,867.67,3.51
2,901,26,12,4,0,1,942.0,6.55,893.33,4.18
2,898,26,12,4,0,2,970.0,5.0,916.33,4.7
3,815,26,12,4,0,0,788.0,7.29,807.33,3.68
3,827,26,12,4,0,1,883.0,6.46,815.0,5.3
3,771,26,12,4,0,2,759.0,2.32,810.0,5.36
4,978,26,12,4,0,0,1031.0,3.1,982.33,5.68
4,1012,26,12,4,0,1,940.0,4.57,950.33,5.01
4,989,26,12,4,0,2,987.0,4.55,986.0,4.07
5,966,26,12,4,0,0,892.0,3.04,944.0,3.81
5,942,26,12,4,0,1,974.0,1.22,954.33,3.22
5,925,26,12,4,0,2,949.0,4.24,938.33,2.83
1,964,27,12,5,1,0,994.0,5.87,956.33,4.17
1,1009,27,12,5,1,1,983.0,5.02,963.0,5.23
1,1010,27,12,5,1,2,1013.0,3.34,996.67,4.74
2,919,27,12,5,1,0,899.0,2.18,937.0,4.58
2,906,27,12,5,1,1,845.0,5.48,904.67,4.22
2,824,27,12,5,1,2,894.0,4.59,879.33,4.08
3,810,27,12,5,1,0,797.0,4.78,813.0,4.52
3,770,27,12,5,1,1,790.0,3.07,782.0,3.39
3,762,27,12,5,1,2,758.0,5.37,781.67,4.41
4,960,27,12,5,1,0,943.0,2.48,956.67,3.87
4,958,27,12,5,1,1,968.0,3.68,966.0,3.57
4,1005,27,12,5,1,2,1043.0,6.96,984.67,4.37
5,935,27,12,5,1,0,886.0,2.96,936.33,2.81
5,919,27,12,5,1,1,916.0,7.19,917.0,4.8
5,950,27,12,5,1,2,906.0,3.21,902.67,4.45
1,977,28,12,6,1,0,972.0,5.17,989.33,4.51
1,1019,28,12,6,1,1,968.0,7.37,984.33,5.29
1,1029,28,12,6,1,2,910.0,3.91,950.0,5.48
2,895,28,12,6,1,0,928.0,1.07,889.0,3.71
2,927,28,12,6,1,1,832.0,6.62,884.67,4.09
2,927,28,12,6,1,2,828.0,5.26,862.67,4.32
3,801,28,12,6,1,0,849.0,3.63,799.0,4.02
3,834,28,12,6,1,1,778.0,6.27,795.0,5.09
3,787,28,12,6,1,2,807.0,7.03,811.33,5.64
4,960,28,12,6,1,0,959.0,4.77,990.0,5.14
4,968,28,12,6,1,1,985.0,4.09,995.67,5.27
4,986,28,12,6,1,2,1038.0,3.62,994.0,4.16
5,960,28,12,6,1,0,923.0,4.25,915.0,4.88
5,926,28,12,6,1,1,918.0,2.03,915.67,3.16
5,936,28,12,6,1,2,891.0,5.71,910.67,4.0
1,975,29,12,0,0,0,903.0,1.74,927.0,4.34
1,986,29,12,0,0,1,997.0,4.78,936.67,3.48
1,1026,29,12,0,0,2,994.0,4.51,964.67,3.68
2,907,29,12,0,0,0,845.0,3.87,835.0,5.25
2,888,29,12,0,0,1,934.0,3.61,869.0,4.25
2,924,29,12,0,0,2,905.0,2.9,894.67,3.46
3,800,29,12,0,0,0,816.0,1.92,800.33,5.07
3,802,29,12,0,0,1,796.0,4.9,806.33,4.62
3,822,29,12,0,0,2,820.0,6.29,810.67,4.37
4,993,29,12,0,0,0,1052.0,3.22,1025.0,3.64
4,1018,29,12,0,0,1,1070.0,6.3,1053.33,4.38
4,1016,29,12,0,0,2,963.0,6.05,1028.33,5.19
5,947,29,12,0,0,0,1016.0,6.62,941.67,4.79
5,922,29,12,0,0,1,926.0,6.56,944.33,6.3
5,950,29,12,0,0,2,947.0,4.73,963.0,5.97
1,1022,30,12,1,0,0,927.0,1.49,972.67,3.59
1,1016,30,12,1,0,1,941.0,6.18,954.0,4.06
1,1034,30,12,1,0,2,1031.0,7.03,966.33,4.9
2,890,30,12,1,0,0,897.0,3.86,912.0,3.46
2,915,30,12,1,0,1,883.0,5.16,895.0,3.97
2,879,30,12,1,0,2,877.0,4.88,885.67,4.63
3,804,30,12,1,0,0,859.0,1.49,825.0,4.23
3,822,30,12,1,0,1,748.0,3.86,809.0,3.88
3,818,30,12,1,0,2,778.0,1.27,795.0,2.21
4,1002,30,12,1,0,0,987.0,1.79,1006.67,4.71
4,994,30,12,1,0,1,996.0,3.3,982.0,3.71
4,980,30,12,1,0,2,990.0,6.34,991.0,3.81
5,945,30,12,1,0,0,828.0,6.97,900.33,6.09
5,923,30,12,1,0,1,948.0,3.66,907.67,5.12
5,943,30,12,1,0,2,983.0,7.09,919.67,5.91
1,963,31,12,2,0,0,923.0,3.85,965.0,5.69
1,973,31,12,2,0,1,985.0,5.01,979.67,5.3
1,1017,31,12,2,0,2,898.0,1.32,935.33,3.39
2,914,31,12,2,0,0,894.0,6.78,884.67,5.61
2,894,31,12,2,0,1,905.0,2.48,892.0,4.71
2,901,31,12,2,0,2,963.0,5.31,920.67,4.86
3,803,31,12,2,0,0,817.0,4.78,781.0,3.3
3,809,31,12,2,0,1,767.0,2.17,787.33,2.74
3,807,31,12,2,0,2,780.0,1.27,788.0,2.74
4,973,31,12,2,0,0,1035.0,5.13,1007.0,4.92
4,951,31,12,2,0,1,862.0,3.47,962.33,4.98
4,979,31,12,2,0,2,1062.0,6.43,986.33,5.01
5,946,31,12,2,0,0,1020.0,2.39,983.67,4.38
5,969,31,12,2,0,1,883.0,1.45,962.0,3.64
5,954,31,12,2,0,2,997.0,6.65,966.67,3.5
1,1010,1,1,3,0,0,961.0,4.95,948.0,3.76
1,982,1,1,3,0,1,957.0,5.15,938.67,3.81
1,998,1,1,3,0,2,896.0,1.21,938.0,3.77
2,901,1,1,3,0,0,895.0,2.08,921.0,3.29
2,884,1,1,3,0,1,891.0,1.76,916.33,3.05
2,878,1,1,3,0,2,902.0,2.59,896.0,2.14
3,795,1,1,3,0,0,749.0,3.6,765.33,2.35
3,813,1,1,3,0,1,839.0,1.41,789.33,2.09
3,781,1,1,3,0,2,715.0,0.97,767.67,1.99
4,995,1,1,3,0,0,980.0,1.41,968.0,3.77
4,1027,1,1,3,0,1,1035.0,4.17,1025.67,4.0
4,989,1,1,3,0,2,965.0,3.21,993.33,2.93
5,950,1,1,3,0,0,1005.0,4.65,961.67,4.25
5,947,1,1,3,0,1,991.0,3.03,997.67,4.78
5,946,1,1,3,0,2,956.0,3.53,984.0,3.74
1,1033,2,1,4,0,0,931.0,2.1,928.0,2.82
1,1006,2,1,4,0,1,941.0,6.09,922.67,3.13
1,968,2,1,4,0,2,970.0,4.06,947.33,4.08
2,930,2,1,4,0,0,857.0,3.38,883.33,2.58
2,905,2,1,4,0,1,892.0,3.25,883.67,3.07
2,892,2,1,4,0,2,885.0,6.05,878.0,4.23
3,826,2,1,4,0,0,846.0,3.64,800.0,2.01
3,784,2,1,4,0,1,802.0,3.61,787.67,2.74
3,834,2,1,4,0,2,812.0,2.17,820.0,3.14
4,1001,2,1,4,0,0,977.0,2.1,992.33,3.16
4,1020,2,1,4,0,1,1028.0,3.75,990.0,3.02
4,1061,2,1,4,0,2,944.0,4.74,983.0,3.53
5,953,2,1,4,0,0,916.0,2.14,954.33,2.9
5,948,2,1,4,0,1,949.0,1.35,940.33,2.34
5,928,2,1,4,0,2,898.0,3.75,921.0,2.41
1,997,3,1,5,1,0,1027.0,6.89,979.33,5.68
1,979,3,1,5,1,1,970.0,7.35,989.0,6.1
1,996,3,1,5,1,2,850.0,1.85,949.0,5.36
2,957,3,1,5,1,0,901.0,2.49,892.67,3.93
2,902,3,1,5,1,1,965.0,2.03,917.0,3.52
2,888,3,1,5,1,2,876.0,5.3,914.0,3.27
3,795,3,1,5,1,0,797.0,6.12,803.67,3.97
3,791,3,1,5,1,1,726.0,4.85,778.33,4.38
3,820,3,1,5,1,2,757.0,4.78,760.0,5.25
4,998,3,1,5,1,0,997.0,6.56,989.67,5.02
4,1032,3,1,5,1,1,930.0,4.71,957.0,5.34
4,993,3,1,5,1,2,1007.0,1.08,978.0,4.12
5,944,3,1,5,1,0,946.0,4.54,931.0,3.21
5,932,3,1,5,1,1,943.0,2.68,929.0,3.66
5,942,3,1,5,1,2,988.0,5.45,959.0,4.22
1,965,4,1,6,1,0,911.0,1.83,910.33,3.68
1,957,4,1,6,1,1,962.0,4.94,907.67,2.87
1,1012,4,1,6,1,2,905.0,2.69,926.0,3.15
2,865,4,1,6,1,0,853.0,4.16,898.0,3.83
2,908,4,1,6,1,1,913.0,2.87,880.67,4.11
2,889,4,1,6,1,2,1000.0,0.99,922.0,2.67
3,818,4,1,6,1,0,795.0,4.56,759.33,4.73
3,765,4,1,6,1,1,798.0,1.12,783.33,3.49
3,811,4,1,6,1,2,825.0,2.14,806.0,2.61
4,1006,4,1,6,1,0,947.0,3.27,961.33,3.02
4,1007,4,1,6,1,1,989.0,4.63,981.0,2.99
4,1022,4,1,6,1,2,949.0,3.65,961.67,3.85
5,951,4,1,6,1,0,985.0,5.74,972.0,4.62
5,901,4,1,6,1,1,932.0,1.06,968.33,4.08
5,958,4,1,6,1,2,939.0,6.66,952.0,4.49
1,1006,5,1,0,0,0,948.0,3.76,938.33,3.8
1,995,5,1,0,0,1,938.0,5.82,930.33,4.09
1,983,5,1,0,0,2,1002.0,6.88,962.67,5.49
2,892,5,1,0,0,0,826.0,5.71,913.0,3.19
2,929,5,1,0,0,1,911.0,2.25,912.33,2.98
2,881,5,1,0,0,2,867.0,4.62,868.0,4.19
3,765,5,1,0,0,0,804.0,4.06,809.0,2.44
3,770,5,1,0,0,1,876.0,1.46,835.0,2.55
3,799,5,1,0,0,2,751.0,1.57,810.33,2.36
4,1033,5,1,0,0,0,1018.0,2.3,985.33,3.53
4,1044,5,1,0,0,1,928.0,2.83,965.0,2.93
4,1013,5,1,0,0,2,1029.0,1.06,991.67,2.06
5,930,5,1,0,0,0,972.0,4.89,947.67,4.2
5,932,5,1,0,0,1,972.0,6.99,961.0,6.18
5,967,5,1,0,0,2,954.0,1.04,966.0,4.31
1,1026,6,1,1,0,0,899.0,2.71,946.33,5.14
1,987,6,1,1,0,1,890.0,5.42,930.33,5.0
1,1028,6,1,1,0,2,911.0,6.66,900.0,4.93
2,895,6,1,1,0,0,857.0,4.78,878.33,3.88
2,914,6,1,1,0,1,913.0,2.67,879.0,4.02
2,922,6,1,1,0,2,890.0,2.41,886.67,3.29
3,770,6,1,1,0,0,802.0,2.43,809.67,1.82
3,809,6,1,1,0,1,800.0,5.88,784.33,3.29
3,828,6,1,1,0,2,768.0,3.64,790.0,3.98
4,988,6,1,1,0,0,964.0,5.21,973.67,3.03
4,978,6,1,1,0,1,981.0,6.93,991.33,4.4
4,1009,6,1,1,0,2,984.0,2.96,976.33,5.03
5,952,6,1,1,0,0,1022.0,5.28,982.67,4.44
5,943,6,1,1,0,1,959.0,7.16,978.33,4.49
5,949,6,1,1,0,2,890.0,5.32,957.0,5.92
1,966,7,1,2,0,0,990.0,1.3,930.33,4.46
1,1008,7,1,2,0,1,895.0,4.28,932.0,4.08
1,1031,7,1,2,0,2,964.0,3.02,949.67,2.87
2,885,7,1,2,0,0,981.0,2.58,928.0,2.55
2,883,7,1,2,0,1,862.0,2.49,911.0,2.49
2,903,7,1,2,0,2,838.0,2.33,893.67,2.47
3,856,7,1,2,0,0,843.0,2.32,803.67,3.95
3,821,7,1,2,0,1,790.0,5.84,800.33,3.93
3,798,7,1,2,0,2,829.0,6.75,820.67,4.97
4,1000,7,1,2,0,0,1007.0,5.45,990.67,5.11
4,1023,7,1,2,0,1,994.0,3.5,995.0,3.97
4,981,7,1,2,0,2,960.0,4.19,987.0,4.38
5,962,7,1,2,0,0,918.0,5.75,922.33,6.08
5,927,7,1,2,0,1,897.0,6.17,901.67,5.75
5,968,7,1,2,0,2,885.0,6.65,900.0,6.19
1,994,8,1,3,0,0,1025.0,5.79,961.33,4.36
1,1004,8,1,3,0,1,932.0,5.95,973.67,4.92
1,992,8,1,3,0,2,967.0,7.02,974.67,6.25
2,913,8,1,3,0,0,874.0,6.02,858.0,3.61
2,896,8,1,3,0,1,900.0,5.16,870.67,4.5
2,943,8,1,3,0,2,816.0,4.34,863.33,5.17
3,828,8,1,3,0,0,786.0,7.09,801.67,6.56
3,773,8,1,3,0,1,770.0,6.55,795.0,6.8
3,803,8,1,3,0,2,847.0,5.89,801.0,6.51
4,1014,8,1,3,0,0,972.0,1.72,975.33,3.14
4,990,8,1,3,0,1,974.0,6.53,968.67,4.15
4,1024,8,1,3,0,2,993.0,1.88,979.67,3.38
5,971,8,1,3,0,0,961.0,6.52,914.33,6.45
5,948,8,1,3,0,1,964.0,2.63,936.67,5.27
5,969,8,1,3,0,2,927.0,1.28,950.67,3.48
1,951,9,1,4,0,0,916.0,5.37,938.33,6.11
1,1027,9,1,4,0,1,997.0,3.48,960.0,5.29
1,1017,9,1,4,0,2,946.0,2.07,953.0,3.64
2,878,9,1,4,0,0,885.0,6.15,867.0,5.22
2,905,9,1,4,0,1,949.0,5.67,883.33,5.39
2,859,9,1,4,0,2,999.0,4.03,944.33,5.28
3,784,9,1,4,0,0,749.0,6.26,788.67,6.23
3,821,9,1,4,0,1,821.0,1.68,805.67,4.61
3,799,9,1,4,0,2,833.0,6.4,801.0,4.78
4,998,9,1,4,0,0,1021.0,5.38,996.0,4.6
4,1000,9,1,4,0,1,1022.0,6.67,1012.0,4.64
4,998,9,1,4,0,2,957.0,3.63,1000.0,5.23
5,969,9,1,4,0,0,932.0,5.67,941.0,3.19
5,937,9,1,4,0,1,972.0,2.8,943.67,3.25
5,958,9,1,4,0,2,988.0,2.66,964.0,3.71
1,977,10,1,5,1,0,957.0,2.25,966.67,2.6
1,1014,10,1,5,1,1,962.0,3.61,955.0,2.64
1,993,10,1,5,1,2,966.0,3.4,961.67,3.09
2,899,10,1,5,1,0,910.0,6.28,952.67,5.33
2,892,10,1,5,1,1,911.0,3.9,940.0,4.74
2,895,10,1,5,1,2,814.0,6.65,878.33,5.61
3,779,10,1,5,1,0,848.0,3.42,834.0,3.83
3,806,10,1,5,1,1,892.0,7.28,857.67,5.7
3,811,10,1,5,1,2,792.0,5.26,844.0,5.32
4,973,10,1,5,1,0,993.0,6.67,990.67,5.66
4,988,10,1,5,1,1,914.0,6.06,954.67,5.45
4,1000,10,1,5,1,2,908.0,2.26,938.33,5.0
5,938,10,1,5,1,0,924.0,6.0,961.33,3.82
5,945,10,1,5,1,1,972.0,3.95,961.33,4.2
5,982,10,1,5,1,2,964.0,4.37,953.33,4.77
1,979,11,1,6,1,0,951.0,3.35,959.67,3.45
1,953,11,1,6,1,1,981.0,3.25,966.0,3.33
1,988,11,1,6,1,2,945.0,1.36,959.0,2.65
2,893,11,1,6,1,0,1029.0,1.91,918.0,4.15
2,890,11,1,6,1,1,846.0,0.94,896.33,3.17
2,905,11,1,6,1,2,871.0,1.8,915.33,1.55
3,779,11,1,6,1,0,795.0,4.9,826.33,5.81
3,776,11,1,6,1,1,812.0,3.79,799.67,4.65
3,786,11,1,6,1,2,806.0,1.71,804.33,3.47
4,986,11,1,6,1,0,999.0,3.76,940.33,4.03
4,1042,11,1,6,1,1,987.0,5.0,964.67,3.67
4,1031,11,1,6,1,2,956.0,1.14,980.67,3.3
5,916,11,1,6,1,0,896.0,3.14,944.0,3.82
5,911,11,1,6,1,1,980.0,3.26,946.67,3.59
5,948,11,1,6,1,2,912.0,3.9,929.33,3.43
1,1038,12,1,0,0,0,935.0,2.4,953.67,2.34
1,1013,12,1,0,0,1,1031.0,6.53,970.33,3.43
1,999,12,1,0,0,2,961.0,4.19,975.67,4.37
2,890,12,1,0,0,0,920.0,1.39,879.0,1.38
2,921,12,1,0,0,1,867.0,4.52,886.0,2.57
2,903,12,1,0,0,2,932.0,7.36,906.33,4.42
3,834,12,1,0,0,0,712.0,3.39,776.67,2.96
3,766,12,1,0,0,1,852.0,3.62,790.0,2.91
3,808,12,1,0,0,2,826.0,3.17,796.67,3.39
4,988,12,1,0,0,0,993.0,7.37,978.67,4.5
4,1008,12,1,0,0,1,948.0,1.46,965.67,3.32
4,1005,12,1,0,0,2,949.0,2.16,963.33,3.66
5,960,12,1,0,0,0,934.0,6.51,942.0,4.56
5,969,12,1,0,0,1,948.0,3.46,931.33,4.62
5,977,12,1,0,0,2,846.0,1.63,909.33,3.87
1,1039,13,1,1,0,0,949.0,7.32,980.33,6.01
1,1000,13,1,1,0,1,943.0,2.98,951.0,4.83
1,989,13,1,1,0,2,936.0,3.11,942.67,4.47
2,875,13,1,1,0,0,860.0,1.04,886.33,4.31
2,908,13,1,1,0,1,877.0,5.09,889.67,4.5
2,916,13,1,1,0,2,907.0,1.52,881.33,2.55
3,773,13,1,1,0,0,777.0,6.27,818.33,4.35
3,822,13,1,1,0,1,823.0,2.02,808.67,3.82
3,797,13,1,1,0,2,783.0,6.45,794.33,4.91
4,974,13,1,1,0,0,909.0,3.71,935.33,2.44
4,983,13,1,1,0,1,966.0,6.94,941.33,4.27
4,981,13,1,1,0,2,973.0,2.89,949.33,4.51
5,931,13,1,1,0,0,926.0,7.12,906.67,4.07
5,961,13,1,1,0,1,874.0,4.59,882.0,4.45
5,967,13,1,1,0,2,865.0,2.04,888.33,4.58
1,1033,14,1,2,0,0,968.0,1.73,949.0,2.61
1,986,14,1,2,0,1,970.0,4.24,958.0,3.03
1,1006,14,1,2,0,2,976.0,5.15,971.33,3.71
2,887,14,1,2,0,0,952.0,7.12,912.0,4.58
2,900,14,1,2,0,1,865.0,3.46,908.0,4.03
2,870,14,1,2,0,2,903.0,3.73,906.67,4.77
3,777,14,1,2,0,0,800.0,5.99,802.0,4.82
3,816,14,1,2,0,1,795.0,3.52,792.67,5.32
3,770,14,1,2,0,2,784.0,7.22,793.0,5.58
4,1012,14,1,2,0,0,988.0,2.85,975.67,4.23
4,986,14,1,2,0,1,953.0,5.08,971.33,3.61
4,961,14,1,2,0,2,1026.0,2.29,989.0,3.41
5,899,14,1,2,0,0,894.0,3.04,877.67,3.22
5,979,14,1,2,0,1,949.0,3.16,902.67,2.75
5,911,14,1,2,0,2,971.0,3.29,938.0,3.16
1,998,15,1,3,0,0,982.0,2.0,976.0,3.8
1,1007,15,1,3,0,1,999.0,3.48,985.67,3.54
1,973,15,1,3,0,2,965.0,1.83,982.0,2.44
2,888,15,1,3,0,0,884.0,2.1,884.0,3.1
2,909,15,1,3,0,1,871.0,5.12,886.0,3.65
2,905,15,1,3,0,2,964.0,3.41,906.33,3.54
3,790,15,1,3,0,0,810.0,3.46,796.33,4.73
3,804,15,1,3,0,1,794.0,6.15,796.0,5.61
3,797,15,1,3,0,2,742.0,2.11,782.0,3.91
4,980,15,1,3,0,0,1027.0,1.44,1002.0,2.94
4,1024,15,1,3,0,1,935.0,5.46,996.0,3.06
4,1004,15,1,3,0,2,965.0,4.93,975.67,3.94
5,913,15,1,3,0,0,873.0,1.91,931.0,2.79
5,960,15,1,3,0,1,901.0,1.96,915.0,2.39
5,937,15,1,3,0,2,922.0,2.95,898.67,2.27
1,994,16,1,4,0,0,925.0,2.94,963.0,2.75
1,1000,16,1,4,0,1,941.0,2.99,943.67,2.59
1,984,16,1,4,0,2,962.0,6.69,942.67,4.21
2,936,16,1,4,0,0,933.0,6.33,922.67,4.95
2,870,16,1,4,0,1,844.0,2.09,913.67,3.94
2,901,16,1,4,0,2,906.0,6.89,894.33,5.1
3,807,16,1,4,0,0,851.0,1.16,795.67,3.14
3,800,16,1,4,0,1,740.0,3.14,777.67,2.14
3,796,16,1,4,0,2,838.0,1.3,809.67,1.87
4,992,16,1,4,0,0,973.0,2.6,957.67,4.33
4,983,16,1,4,0,1,918.0,5.75,952.0,4.43
4,983,16,1,4,0,2,972.0,6.9,954.33,5.08
5,973,16,1,4,0,0,929.0,1.8,917.33,2.24
5,941,16,1,4,0,1,894.0,3.87,915.0,2.87
5,992,16,1,4,0,2,842.0,6.86,888.33,4.18
1,1013,17,1,5,1,0,1016.0,4.6,973.0,4.76
1,946,17,1,5,1,1,977.0,3.27,985.0,4.85
1,1017,17,1,5,1,2,973.0,3.85,988.67,3.91
2,898,17,1,5,1,0,856.0,5.93,868.67,4.97
2,872,17,1,5,1,1,940.0,7.02,900.67,6.61
2,926,17,1,5,1,2,955.0,6.19,917.0,6.38
3,791,17,1,5,1,0,809.0,2.65,795.67,2.36
3,789,17,1,5,1,1,777.0,3.6,808.0,2.52
3,807,17,1,5,1,2,794.0,5.36,793.33,3.87
4,1022,17,1,5,1,0,906.0,7.17,932.0,6.61
4,1002,17,1,5,1,1,967.0,5.1,948.33,6.39
4,1000,17,1,5,1,2,1003.0,4.57,958.67,5.61
5,936,17,1,5,1,0,923.0,4.65,886.33,5.13
5,972,17,1,5,1,1,970.0,4.15,911.67,5.22
5,952,17,1,5,1,2,896.0,2.4,929.67,3.73
1,995,18,1,6,1,0,934.0,6.13,961.33,4.42
1,993,18,1,6,1,1,971.0,6.72,959.33,5.57
1,1020,18,1,6,1,2,1024.0,2.66,976.33,5.17
2,894,18,1,6,1,0,928.0,6.45,941.0,6.55
2,920,18,1,6,1,1,889.0,0.89,924.0,4.51
2,890,18,1,6,1,2,886.0,1.23,901.0,2.86
3,814,18,1,6,1,0,864.0,3.36,811.67,4.11
3,804,18,1,6,1,1,818.0,1.92,825.33,3.55
3,780,18,1,6,1,2,826.0,5.71,836.0,3.66
4,998,18,1,6,1,0,950.0,2.36,973.33,4.01
4,956,18,1,6,1,1,982.0,3.25,978.33,3.39
4,985,18,1,6,1,2,995.0,5.24,975.67,3.62
5,918,18,1,6,1,0,926.0,4.14,930.67,3.56
5,989,18,1,6,1,1,899.0,4.87,907.0,3.8
5,918,18,1,6,1,2,906.0,6.5,910.33,5.17
1,1051,19,1,0,0,0,958.0,3.91,984.33,4.43
1,1010,19,1,0,0,1,971.0,2.22,984.33,2.93
1,989,19,1,0,0,2,967.0,3.78,965.33,3.3
2,916,19,1,0,0,0,938.0,4.58,904.33,2.23
2,887,19,1,0,0,1,866.0,5.15,896.67,3.65
2,871,19,1,0,0,2,876.0,1.24,893.33,3.66
3,801,19,1,0,0,0,861.0,6.0,835.0,4.54
3,814,19,1,0,0,1,844.0,5.27,843.67,5.66
3,825,19,1,0,0,2,807.0,3.81,837.33,5.03
4,1009,19,1,0,0,0,966.0,6.21,981.0,4.9
4,989,19,1,0,0,1,1010.0,1.27,990.33,4.24
4,1027,19,1,0,0,2,955.0,2.95,977.0,3.48
5,973,19,1,0,0,0,834.0,3.25,879.67,4.87
5,955,19,1,0,0,1,1010.0,2.04,916.67,3.93
5,974,19,1,0,0,2,981.0,3.44,941.67,2.91
1,1043,20,1,1,0,0,970.0,4.53,969.33,3.51
1,989,20,1,1,0,1,953.0,6.93,963.33,5.08
1,982,20,1,1,0,2,970.0,2.22,964.33,4.56
2,888,20,1,1,0,0,875.0,3.1,872.33,3.16
2,873,20,1,1,0,1,954.0,4.22,901.67,2.85
2,911,20,1,1,0,2,965.0,4.46,931.33,3.93
3,767,20,1,1,0,0,801.0,2.67,817.33,3.92
3,825,20,1,1,0,1,716.0,6.16,774.67,4.21
3,786,20,1,1,0,2,876.0,3.84,797.67,4.22
4,1027,20,1,1,0,0,994.0,4.42,986.33,2.88
4,948,20,1,1,0,1,900.0,6.93,949.67,4.77
4,992,20,1,1,0,2,1010.0,6.91,968.0,6.09
5,924,20,1,1,0,0,943.0,5.7,978.0,3.73
5,977,20,1,1,0,1,931.0,1.17,951.67,3.44
5,983,20,1,1,0,2,846.0,6.83,906.67,4.57
1,953,21,1,2,0,0,1007.0,5.36,976.67,4.84
1,1017,21,1,2,0,1,1015.0,4.15,997.33,3.91
1,1021,21,1,2,0,2,964.0,1.53,995.33,3.68
2,906,21,1,2,0,0,909.0,2.26,942.67,3.65
2,911,21,1,2,0,1,918.0,2.55,930.67,3.09
2,910,21,1,2,0,2,791.0,1.49,872.67,2.1
3,817,21,1,2,0,0,769.0,2.78,787.0,4.26
3,778,21,1,2,0,1,780.0,2.26,808.33,2.96
3,824,21,1,2,0,2,825.0,4.29,791.33,3.11
4,1004,21,1,2,0,0,897.0,5.78,935.67,6.54
4,1002,21,1,2,0,1,987.0,1.3,964.67,4.66
4,1011,21,1,2,0,2,976.0,6.42,953.33,4.5
5,924,21,1,2,0,0,917.0,0.97,898.0,2.99
5,918,21,1,2,0,1,909.0,3.91,890.67,3.9
5,947,21,1,2,0,2,926.0,4.73,917.33,3.2
1,1030,22,1,3,0,0,950.0,5.0,976.33,3.56
1,976,22,1,3,0,1,981.0,1.7,965.0,2.74
1,1003,22,1,3,0,2,918.0,5.94,949.67,4.21
2,885,22,1,3,0,0,874.0,1.69,861.0,1.91
2,882,22,1,3,0,1,963.0,2.83,876.0,2.0
2,910,22,1,3,0,2,932.0,5.09,923.0,3.2
3,815,22,1,3,0,0,760.0,1.17,788.33,2.57
3,784,22,1,3,0,1,686.0,2.83,757.0,2.76
3,827,22,1,3,0,2,820.0,1.32,755.33,1.77
4,1008,22,1,3,0,0,956.0,2.75,973.0,3.49
4,995,22,1,3,0,1,988.0,4.54,973.33,4.57
4,1006,22,1,3,0,2,1010.0,2.6,984.67,3.3
5,990,22,1,3,0,0,855.0,3.06,896.67,3.9
5,965,22,1,3,0,1,913.0,4.4,898.0,4.06
5,936,22,1,3,0,2,925.0,4.93,897.67,4.13
1,999,23,1,4,0,0,939.0,7.12,946.0,4.92
1,1002,23,1,4,0,1,968.0,4.72,941.67,5.93
1,1013,23,1,4,0,2,957.0,1.85,954.67,4.56
2,904,23,1,4,0,0,853.0,5.85,916.0,4.59
2,937,23,1,4,0,1,917.0,6.62,900.67,5.85
2,895,23,1,4,0,2,929.0,5.01,899.67,5.83
3,765,23,1,4,0,0,791.0,4.12,765.67,2.76
3,804,23,1,4,0,1,760.0,6.75,790.33,4.06
3,791,23,1,4,0,2,774.0,5.84,775.0,5.57
