log_id,production_id,machine_id,employee_id,log_date,quantity_produced
3028,3028,5,5,2026-03-13,893
3029,3029,5,5,2026-03-13,928
3030,3030,5,5,2026-03-13,934
3031,3031,1,1,2026-03-14,942
3032,3032,1,1,2026-03-14,890
3033,3033,1,1,2026-03-14,930
3034,3034,2,2,2026-03-14,963
3035,3035,2,2,2026-03-14,856
3036,3036,2,2,2026-03-14,897
3037,3037,3,3,2026-03-14,817
3038,3038,3,3,2026-03-14,829
3039,3039,3,3,2026-03-14,824
3040,3040,4,4,2026-03-14,957
3041,3041,4,4,2026-03-14,943
3042,3042,4,4,2026-03-14,1047
3043,3043,5,5,2026-03-14,963
3044,3044,5,5,2026-03-14,930
3045,3045,5,5,2026-03-14,984
3046,3046,1,1,2026-03-15,889
3047,3047,1,1,2026-03-15,896
3048,3048,1,1,2026-03-15,862
3049,3049,2,2,2026-03-15,904
3050,3050,2,2,2026-03-15,905
3051,3051,2,2,2026-03-15,843
3052,3052,3,3,2026-03-15,832
3053,3053,3,3,2026-03-15,724
3054,3054,3,3,2026-03-15,812
3055,3055,4,4,2026-03-15,1001
3056,3056,4,4,2026-03-15,983
3057,3057,4,4,2026-03-15,918
3058,3058,5,5,2026-03-15,976
3059,3059,5,5,2026-03-15,908
3060,3060,5,5,2026-03-15,909
3061,3061,1,1,2026-03-16,921
3062,3062,1,1,2026-03-16,975
3063,3063,1,1,2026-03-16,927
3064,3064,2,2,2026-03-16,852
3065,3065,2,2,2026-03-16,937
3066,3066,2,2,2026-03-16,896
3067,3067,3,3,2026-03-16,838
3068,3068,3,3,2026-03-16,799
3069,3069,3,3,2026-03-16,769
3070,3070,4,4,2026-03-16,909
3071,3071,4,4,2026-03-16,984
3072,3072,4,4,2026-03-16,966
3073,3073,5,5,2026-03-16,957
3074,3074,5,5,2026-03-16,905
3075,3075,5,5,2026-03-16,943
3076,3076,1,1,2026-03-17,947
3077,3077,1,1,2026-03-17,915
3078,3078,1,1,2026-03-17,928
3079,3079,2,2,2026-03-17,846
3080,3080,2,2,2026-03-17,970
3081,3081,2,2,2026-03-17,912
3082,3082,3,3,2026-03-17,743
3083,3083,3,3,2026-03-17,868
3084,3084,3,3,2026-03-17,755
3085,3085,4,4,2026-03-17,954
3086,3086,4,4,2026-03-17,968
3087,3087,4,4,2026-03-17,978
3088,3088,5,5,2026-03-17,956
3089,3089,5,5,2026-03-17,851
3090,3090,5,5,2026-03-17,929
3091,3091,1,1,2026-03-18,936
3092,3092,1,1,2026-03-18,954
3093,3093,1,1,2026-03-18,935
3094,3094,2,2,2026-03-18,879
3095,3095,2,2,2026-03-18,893
3096,3096,2,2,2026-03-18,965
3097,3097,3,3,2026-03-18,780
3098,3098,3,3,2026-03-18,843
3099,3099,3,3,2026-03-18,803
3100,3100,4,4,2026-03-18,981
3101,3101,4,4,2026-03-18,985
3102,3102,4,4,2026-03-18,997
3103,3103,5,5,2026-03-18,913
3104,3104,5,5,2026-03-18,970
3105,3105,5,5,2026-03-18,947
3106,3106,1,1,2026-03-19,898
3107,3107,1,1,2026-03-19,862
3108,3108,1,1,2026-03-19,1013
3109,3109,2,2,2026-03-19,906
3110,3110,2,2,2026-03-19,844
3111,3111,2,2,2026-03-19,880
3112,3112,3,3,2026-03-19,833
3113,3113,3,3,2026-03-19,790
3114,3114,3,3,2026-03-19,794
3115,3115,4,4,2026-03-19,1005
3116,3116,4,4,2026-03-19,990
3117,3117,4,4,2026-03-19,1000
3118,3118,5,5,2026-03-19,955
3119,3119,5,5,2026-03-19,900
3120,3120,5,5,2026-03-19,903
3121,3121,1,1,2026-03-20,915
3122,3122,1,1,2026-03-20,925
3123,3123,1,1,2026-03-20,942
3124,3124,2,2,2026-03-20,895
3125,3125,2,2,2026-03-20,952
3126,3126,2,2,2026-03-20,908
3127,3127,3,3,2026-03-20,793
3128,3128,3,3,2026-03-20,900
3129,3129,3,3,2026-03-20,757
3130,3130,4,4,2026-03-20,965
3131,3131,4,4,2026-03-20,1047
3132,3132,4,4,2026-03-20,1046
3133,3133,5,5,2026-03-20,915
3134,3134,5,5,2026-03-20,863
3135,3135,5,5,2026-03-20,910
3136,3136,1,1,2026-03-21,1003
3137,3137,1,1,2026-03-21,943
3138,3138,1,1,2026-03-21,975
3139,3139,2,2,2026-03-21,897
3140,3140,2,2,2026-03-21,841
3141,3141,2,2,2026-03-21,898
3142,3142,3,3,2026-03-21,831
3143,3143,3,3,2026-03-21,775
3144,3144,3,3,2026-03-21,829
3145,3145,4,4,2026-03-21,981
3146,3146,4,4,2026-03-21,1007
3147,3147,4,4,2026-03-21,990
3148,3148,5,5,2026-03-21,890
3149,3149,5,5,2026-03-21,916
3150,3150,5,5,2026-03-21,915
3151,3151,1,1,2026-03-22,923
3152,3152,1,1,2026-03-22,957
3153,3153,1,1,2026-03-22,1026
3154,3154,2,2,2026-03-22,940
3155,3155,2,2,2026-03-22,946
3156,3156,2,2,2026-03-22,871
3157,3157,3,3,2026-03-22,847
3158,3158,3,3,2026-03-22,861
3159,3159,3,3,2026-03-22,769
3160,3160,4,4,2026-03-22,995
3161,3161,4,4,2026-03-22,996
3162,3162,4,4,2026-03-22,968
3163,3163,5,5,2026-03-22,934
3164,3164,5,5,2026-03-22,948
3165,3165,5,5,2026-03-22,921
3166,3166,1,1,2026-03-23,988
3167,3167,1,1,2026-03-23,899
3168,3168,1,1,2026-03-23,934
3169,3169,2,2,2026-03-23,926
3170,3170,2,2,2026-03-23,970
3171,3171,2,2,2026-03-23,941
3172,3172,3,3,2026-03-23,803
3173,3173,3,3,2026-03-23,793
3174,3174,3,3,2026-03-23,786
3175,3175,4,4,2026-03-23,967
3176,3176,4,4,2026-03-23,908
3177,3177,4,4,2026-03-23,1048
3178,3178,5,5,2026-03-23,926
3179,3179,5,5,2026-03-23,897
3180,3180,5,5,2026-03-23,944
3181,3181,1,1,2026-03-24,920
3182,3182,1,1,2026-03-24,984
3183,3183,1,1,2026-03-24,918
3184,3184,2,2,2026-03-24,928
3185,3185,2,2,2026-03-24,886
3186,3186,2,2,2026-03-24,909
3187,3187,3,3,2026-03-24,831
3188,3188,3,3,2026-03-24,777
3189,3189,3,3,2026-03-24,830
3190,3190,4,4,2026-03-24,910
3191,3191,4,4,2026-03-24,1037
3192,3192,4,4,2026-03-24,1017
3193,3193,5,5,2026-03-24,924
3194,3194,5,5,2026-03-24,975
3195,3195,5,5,2026-03-24,970
3196,3196,1,1,2026-03-25,948
3197,3197,1,1,2026-03-25,947
3198,3198,1,1,2026-03-25,913
3199,3199,2,2,2026-03-25,900
3200,3200,2,2,2026-03-25,840
3201,3201,2,2,2026-03-25,927
3202,3202,3,3,2026-03-25,828
3203,3203,3,3,2026-03-25,730
3204,3204,3,3,2026-03-25,853
3205,3205,4,4,2026-03-25,954
3206,3206,4,4,2026-03-25,1092
3207,3207,4,4,2026-03-25,987
3208,3208,5,5,2026-03-25,983
3209,3209,5,5,2026-03-25,891
3210,3210,5,5,2026-03-25,916
3211,3211,1,1,2026-03-26,927
3212,3212,1,1,2026-03-26,890
3213,3213,1,1,2026-03-26,899
3214,3214,2,2,2026-03-26,893
3215,3215,2,2,2026-03-26,913
3216,3216,2,2,2026-03-26,858
3217,3217,3,3,2026-03-26,784
3218,3218,3,3,2026-03-26,770
3219,3219,3,3,2026-03-26,795
3220,3220,4,4,2026-03-26,1004
3221,3221,4,4,2026-03-26,982
3222,3222,4,4,2026-03-26,955
3223,3223,5,5,2026-03-26,968
3224,3224,5,5,2026-03-26,941
3225,3225,5,5,2026-03-26,933
3226,3226,1,1,2026-03-27,908
3227,3227,1,1,2026-03-27,984
3228,3228,1,1,2026-03-27,965
3229,3229,2,2,2026-03-27,918
3230,3230,2,2,2026-03-27,889
3231,3231,2,2,2026-03-27,882
3232,3232,3,3,2026-03-27,868
3233,3233,3,3,2026-03-27,782
3234,3234,3,3,2026-03-27,751
3235,3235,4,4,2026-03-27,985
3236,3236,4,4,2026-03-27,977
3237,3237,4,4,2026-03-27,1020
3238,3238,5,5,2026-03-27,922
3239,3239,5,5,2026-03-27,953
3240,3240,5,5,2026-03-27,986
3241,3241,1,1,2026-03-28,963
3242,3242,1,1,2026-03-28,910
3243,3243,1,1,2026-03-28,879
3244,3244,2,2,2026-03-28,914
3245,3245,2,2,2026-03-28,884
3246,3246,2,2,2026-03-28,908
3247,3247,3,3,2026-03-28,798
3248,3248,3,3,2026-03-28,750
3249,3249,3,3,2026-03-28,792
3250,3250,4,4,2026-03-28,938
3251,3251,4,4,2026-03-28,959
3252,3252,4,4,2026-03-28,1014
3253,3253,5,5,2026-03-28,931
3254,3254,5,5,2026-03-28,950
3255,3255,5,5,2026-03-28,934
3256,3256,1,1,2026-03-29,937
3257,3257,1,1,2026-03-29,958
3258,3258,1,1,2026-03-29,885
3259,3259,2,2,2026-03-29,927
3260,3260,2,2,2026-03-29,866
3261,3261,2,2,2026-03-29,918
3262,3262,3,3,2026-03-29,785
3263,3263,3,3,2026-03-29,750
3264,3264,3,3,2026-03-29,772
3265,3265,4,4,2026-03-29,998
3266,3266,4,4,2026-03-29,1063
3267,3267,4,4,2026-03-29,975
3268,3268,5,5,2026-03-29,1007
3269,3269,5,5,2026-03-29,864
3270,3270,5,5,2026-03-29,829
3271,3271,1,1,2026-03-30,938
3272,3272,1,1,2026-03-30,945
3273,3273,1,1,2026-03-30,970
3274,3274,2,2,2026-03-30,874
3275,3275,2,2,2026-03-30,911
3276,3276,2,2,2026-03-30,890
3277,3277,3,3,2026-03-30,847
3278,3278,3,3,2026-03-30,805
3279,3279,3,3,2026-03-30,908
3280,3280,4,4,2026-03-30,970
3281,3281,4,4,2026-03-30,1024
3282,3282,4,4,2026-03-30,1037
3283,3283,5,5,2026-03-30,832
3284,3284,5,5,2026-03-30,957
3285,3285,5,5,2026-03-30,880
3286,3286,1,1,2026-03-31,939
3287,3287,1,1,2026-03-31,905
3288,3288,1,1,2026-03-31,997
3289,3289,2,2,2026-03-31,876
3290,3290,2,2,2026-03-31,833
3291,3291,2,2,2026-03-31,906
3292,3292,3,3,2026-03-31,854
3293,3293,3,3,2026-03-31,755
3294,3294,3,3,2026-03-31,832
3295,3295,4,4,2026-03-31,903
3296,3296,4,4,2026-03-31,1037
3297,3297,4,4,2026-03-31,994
3298,3298,5,5,2026-03-31,882
3299,3299,5,5,2026-03-31,958
3300,3300,5,5,2026-03-31,908
3301,3301,1,1,2026-04-01,913
3302,3302,1,1,2026-04-01,927
3303,3303,1,1,2026-04-01,974
3304,3304,2,2,2026-04-01,860
3305,3305,2,2,2026-04-01,811
3306,3306,2,2,2026-04-01,879
3307,3307,3,3,2026-04-01,849
3308,3308,3,3,2026-04-01,849
3309,3309,3,3,2026-04-01,777
3310,3310,4,4,2026-04-01,956
3311,3311,4,4,2026-04-01,953
3312,3312,4,4,2026-04-01,952
3313,3313,5,5,2026-04-01,904
3314,3314,5,5,2026-04-01,938
3315,3315,5,5,2026-04-01,980
3316,3316,1,1,2026-04-02,910
3317,3317,1,1,2026-04-02,917
3318,3318,1,1,2026-04-02,962
3319,3319,2,2,2026-04-02,926
3320,3320,2,2,2026-04-02,839
3321,3321,2,2,2026-04-02,840
3322,3322,3,3,2026-04-02,866
3323,3323,3,3,2026-04-02,709
3324,3324,3,3,2026-04-02,785
3325,3325,4,4,2026-04-02,924
3326,3326,4,4,2026-04-02,919
3327,3327,4,4,2026-04-02,917
3328,3328,5,5,2026-04-02,973
3329,3329,5,5,2026-04-02,931
3330,3330,5,5,2026-04-02,973
3331,3331,1,1,2026-04-03,943
3332,3332,1,1,2026-04-03,992
3333,3333,1,1,2026-04-03,942
3334,3334,2,2,2026-04-03,784
3335,3335,2,2,2026-04-03,920
3336,3336,2,2,2026-04-03,896
3337,3337,3,3,2026-04-03,790
3338,3338,3,3,2026-04-03,764
3339,3339,3,3,2026-04-03,825
3340,3340,4,4,2026-04-03,936
3341,3341,4,4,2026-04-03,1005
3342,3342,4,4,2026-04-03,983
3343,3343,5,5,2026-04-03,956
3344,3344,5,5,2026-04-03,936
3345,3345,5,5,2026-04-03,977
3346,3346,1,1,2026-04-04,966
3347,3347,1,1,2026-04-04,954
3348,3348,1,1,2026-04-04,857
3349,3349,2,2,2026-04-04,949
3350,3350,2,2,2026-04-04,836
3351,3351,2,2,2026-04-04,847
3352,3352,3,3,2026-04-04,830
3353,3353,3,3,2026-04-04,800
3354,3354,3,3,2026-04-04,738
3355,3355,4,4,2026-04-04,955
3356,3356,4,4,2026-04-04,1026
3357,3357,4,4,2026-04-04,985
3358,3358,5,5,2026-04-04,931
3359,3359,5,5,2026-04-04,901
3360,3360,5,5,2026-04-04,962
3361,3361,1,1,2026-04-05,945
3362,3362,1,1,2026-04-05,974
3363,3363,1,1,2026-04-05,917
3364,3364,2,2,2026-04-05,984
3365,3365,2,2,2026-04-05,954
3366,3366,2,2,2026-04-05,905
3367,3367,3,3,2026-04-05,813
3368,3368,3,3,2026-04-05,776
3369,3369,3,3,2026-04-05,827
3370,3370,4,4,2026-04-05,893
3371,3371,4,4,2026-04-05,1046
3372,3372,4,4,2026-04-05,1004
3373,3373,5,5,2026-04-05,890
3374,3374,5,5,2026-04-05,994
3375,3375,5,5,2026-04-05,1009
3376,3376,1,1,2026-04-06,965
3377,3377,1,1,2026-04-06,918
3378,3378,1,1,2026-04-06,951
3379,3379,2,2,2026-04-06,921
3380,3380,2,2,2026-04-06,912
3381,3381,2,2,2026-04-06,860
3382,3382,3,3,2026-04-06,820
3383,3383,3,3,2026-04-06,846
3384,3384,3,3,2026-04-06,751
3385,3385,4,4,2026-04-06,935
3386,3386,4,4,2026-04-06,954
3387,3387,4,4,2026-04-06,971
3388,3388,5,5,2026-04-06,963
3389,3389,5,5,2026-04-06,975
3390,3390,5,5,2026-04-06,896
3391,3391,1,1,2026-04-07,957
3392,3392,1,1,2026-04-07,993
3393,3393,1,1,2026-04-07,1037
3394,3394,2,2,2026-04-07,907
3395,3395,2,2,2026-04-07,909
3396,3396,2,2,2026-04-07,915
3397,3397,3,3,2026-04-07,787
3398,3398,3,3,2026-04-07,804
3399,3399,3,3,2026-04-07,721
3400,3400,4,4,2026-04-07,956
3401,3401,4,4,2026-04-07,1000
3402,3402,4,4,2026-04-07,944
3403,3403,5,5,2026-04-07,964
3404,3404,5,5,2026-04-07,862
3405,3405,5,5,2026-04-07,962
3406,3406,1,1,2026-04-08,982
3407,3407,1,1,2026-04-08,1038
3408,3408,1,1,2026-04-08,935
3409,3409,2,2,2026-04-08,900
3410,3410,2,2,2026-04-08,961
3411,3411,2,2,2026-04-08,955
3412,3412,3,3,2026-04-08,840
3413,3413,3,3,2026-04-08,813
3414,3414,3,3,2026-04-08,860
3415,3415,4,4,2026-04-08,1085
3416,3416,4,4,2026-04-08,1003
3417,3417,4,4,2026-04-08,981
3418,3418,5,5,2026-04-08,958
3419,3419,5,5,2026-04-08,937
3420,3420,5,5,2026-04-08,919
3421,3421,1,1,2026-04-09,984
3422,3422,1,1,2026-04-09,930
3423,3423,1,1,2026-04-09,973
3424,3424,2,2,2026-04-09,839
3425,3425,2,2,2026-04-09,968
3426,3426,2,2,2026-04-09,869
3427,3427,3,3,2026-04-09,746
3428,3428,3,3,2026-04-09,853
3429,3429,3,3,2026-04-09,861
3430,3430,4,4,2026-04-09,992
3431,3431,4,4,2026-04-09,976
3432,3432,4,4,2026-04-09,966
3433,3433,5,5,2026-04-09,940
3434,3434,5,5,2026-04-09,928
3435,3435,5,5,2026-04-09,923
3436,3436,1,1,2026-04-10,915
3437,3437,1,1,2026-04-10,904
3438,3438,1,1,2026-04-10,953
3439,3439,2,2,2026-04-10,909
3440,3440,2,2,2026-04-10,871
3441,3441,2,2,2026-04-10,876
3442,3442,3,3,2026-04-10,809
3443,3443,3,3,2026-04-10,764
3444,3444,3,3,2026-04-10,842
3445,3445,4,4,2026-04-10,1001
3446,3446,4,4,2026-04-10,950
3447,3447,4,4,2026-04-10,999
3448,3448,5,5,2026-04-10,895
3449,3449,5,5,2026-04-10,962
3450,3450,5,5,2026-04-10,896
3451,3451,1,1,2026-04-11,945
3452,3452,1,1,2026-04-11,955
3453,3453,1,1,2026-04-11,1011
3454,3454,2,2,2026-04-11,868
3455,3455,2,2,2026-04-11,867
3456,3456,2,2,2026-04-11,841
3457,3457,3,3,2026-04-11,874
3458,3458,3,3,2026-04-11,801
3459,3459,3,3,2026-04-11,843
3460,3460,4,4,2026-04-11,957
3461,3461,4,4,2026-04-11,960
3462,3462,4,4,2026-04-11,978
3463,3463,5,5,2026-04-11,929
3464,3464,5,5,2026-04-11,957
3465,3465,5,5,2026-04-11,932
3466,3466,1,1,2026-04-12,935
3467,3467,1,1,2026-04-12,1025
3468,3468,1,1,2026-04-12,914
3469,3469,2,2,2026-04-12,869
3470,3470,2,2,2026-04-12,865
3471,3471,2,2,2026-04-12,928
3472,3472,3,3,2026-04-12,817
3473,3473,3,3,2026-04-12,793
3474,3474,3,3,2026-04-12,763
3475,3475,4,4,2026-04-12,985
3476,3476,4,4,2026-04-12,1014
3477,3477,4,4,2026-04-12,1043
3478,3478,5,5,2026-04-12,905
3479,3479,5,5,2026-04-12,923
3480,3480,5,5,2026-04-12,947
3481,3481,1,1,2026-04-13,934
3482,3482,1,1,2026-04-13,897
3483,3483,1,1,2026-04-13,943
3484,3484,2,2,2026-04-13,851
3485,3485,2,2,2026-04-13,938
3486,3486,2,2,2026-04-13,887
3487,3487,3,3,2026-04-13,797
3488,3488,3,3,2026-04-13,770
3489,3489,3,3,2026-04-13,799
3490,3490,4,4,2026-04-13,1031
3491,3491,4,4,2026-04-13,1023
3492,3492,4,4,2026-04-13,936
3493,3493,5,5,2026-04-13,821
3494,3494,5,5,2026-04-13,924
3495,3495,5,5,2026-04-13,918
3496,3496,1,1,2026-04-14,935
3497,3497,1,1,2026-04-14,927
3498,3498,1,1,2026-04-14,906
3499,3499,2,2,2026-04-14,991
3500,3500,2,2,2026-04-14,974
3501,3501,2,2,2026-04-14,884
3502,3502,3,3,2026-04-14,805
3503,3503,3,3,2026-04-14,839
3504,3504,3,3,2026-04-14,805
3505,3505,4,4,2026-04-14,960
3506,3506,4,4,2026-04-14,927
3507,3507,4,4,2026-04-14,980
3508,3508,5,5,2026-04-14,882
3509,3509,5,5,2026-04-14,977
3510,3510,5,5,2026-04-14,928
3511,3511,1,1,2026-04-15,970
3512,3512,1,1,2026-04-15,936
3513,3513,1,1,2026-04-15,983
3514,3514,2,2,2026-04-15,874
3515,3515,2,2,2026-04-15,911
3516,3516,2,2,2026-04-15,885
3517,3517,3,3,2026-04-15,791
3518,3518,3,3,2026-04-15,838
3519,3519,3,3,2026-04-15,769
3520,3520,4,4,2026-04-15,994
3521,3521,4,4,2026-04-15,1033
3522,3522,4,4,2026-04-15,1017
3523,3523,5,5,2026-04-15,905
3524,3524,5,5,2026-04-15,949
3525,3525,5,5,2026-04-15,862
3526,3526,1,1,2026-04-16,990
3527,3527,1,1,2026-04-16,1055
3528,3528,1,1,2026-04-16,962
3529,3529,2,2,2026-04-16,955
3530,3530,2,2,2026-04-16,846
3531,3531,2,2,2026-04-16,859
3532,3532,3,3,2026-04-16,786
3533,3533,3,3,2026-04-16,793
3534,3534,3,3,2026-04-16,812
3535,3535,4,4,2026-04-16,955
3536,3536,4,4,2026-04-16,985
3537,3537,4,4,2026-04-16,1018
3538,3538,5,5,2026-04-16,949
3539,3539,5,5,2026-04-16,915
3540,3540,5,5,2026-04-16,959
3541,3541,1,1,2026-04-17,933
3542,3542,1,1,2026-04-17,953
3543,3543,1,1,2026-04-17,986
3544,3544,2,2,2026-04-17,892
3545,3545,2,2,2026-04-17,851
3546,3546,2,2,2026-04-17,902
3547,3547,3,3,2026-04-17,836
3548,3548,3,3,2026-04-17,840
3549,3549,3,3,2026-04-17,758
3550,3550,4,4,2026-04-17,1007
3551,3551,4,4,2026-04-17,970
3552,3552,4,4,2026-04-17,1038
3553,3553,5,5,2026-04-17,882
3554,3554,5,5,2026-04-17,957
3555,3555,5,5,2026-04-17,916
3556,3556,1,1,2026-04-18,926
3557,3557,1,1,2026-04-18,988
3558,3558,1,1,2026-04-18,995
3559,3559,2,2,2026-04-18,822
3560,3560,2,2,2026-04-18,939
3561,3561,2,2,2026-04-18,897
3562,3562,3,3,2026-04-18,801
3563,3563,3,3,2026-04-18,750
3564,3564,3,3,2026-04-18,824
3565,3565,4,4,2026-04-18,1072
3566,3566,4,4,2026-04-18,958
3567,3567,4,4,2026-04-18,1029
3568,3568,5,5,2026-04-18,929
3569,3569,5,5,2026-04-18,910
3570,3570,5,5,2026-04-18,873
3571,3571,1,1,2026-04-19,1005
3572,3572,1,1,2026-04-19,954
3573,3573,1,1,2026-04-19,932
3574,3574,2,2,2026-04-19,888
3575,3575,2,2,2026-04-19,927
3576,3576,2,2,2026-04-19,882
3577,3577,3,3,2026-04-19,762
3578,3578,3,3,2026-04-19,795
3579,3579,3,3,2026-04-19,794
3580,3580,4,4,2026-04-19,973
3581,3581,4,4,2026-04-19,962
3582,3582,4,4,2026-04-19,1030
3583,3583,5,5,2026-04-19,1041
3584,3584,5,5,2026-04-19,888
3585,3585,5,5,2026-04-19,846
3586,3586,1,1,2026-04-20,940
3587,3587,1,1,2026-04-20,870
3588,3588,1,1,2026-04-20,890
3589,3589,2,2,2026-04-20,879
3590,3590,2,2,2026-04-20,927
3591,3591,2,2,2026-04-20,890
3592,3592,3,3,2026-04-20,707
3593,3593,3,3,2026-04-20,789
3594,3594,3,3,2026-04-20,792
3595,3595,4,4,2026-04-20,973
3596,3596,4,4,2026-04-20,1023
3597,3597,4,4,2026-04-20,1016
3598,3598,5,5,2026-04-20,932
3599,3599,5,5,2026-04-20,1012
3600,3600,5,5,2026-04-20,872
3601,3601,1,1,2026-04-21,929
3602,3602,1,1,2026-04-21,944
3603,3603,1,1,2026-04-21,949
3604,3604,2,2,2026-04-21,843
3605,3605,2,2,2026-04-21,822
3606,3606,2,2,2026-04-21,899
3607,3607,3,3,2026-04-21,736
3608,3608,3,3,2026-04-21,773
3609,3609,3,3,2026-04-21,804
3610,3610,4,4,2026-04-21,928
3611,3611,4,4,2026-04-21,993
3612,3612,4,4,2026-04-21,947
3613,3613,5,5,2026-04-21,915
3614,3614,5,5,2026-04-21,950
3615,3615,5,5,2026-04-21,926
3616,3616,1,1,2026-04-22,962
3617,3617,1,1,2026-04-22,967
3618,3618,1,1,2026-04-22,946
3619,3619,2,2,2026-04-22,914
3620,3620,2,2,2026-04-22,872
3621,3621,2,2,2026-04-22,919
3622,3622,3,3,2026-04-22,790
3623,3623,3,3,2026-04-22,852
3624,3624,3,3,2026-04-22,805
3625,3625,4,4,2026-04-22,957
3626,3626,4,4,2026-04-22,1000
3627,3627,4,4,2026-04-22,1034
3628,3628,5,5,2026-04-22,911
3629,3629,5,5,2026-04-22,904
3630,3630,5,5,2026-04-22,825
3631,3631,1,1,2026-04-23,955
3632,3632,1,1,2026-04-23,936
3633,3633,1,1,2026-04-23,970
3634,3634,2,2,2026-04-23,921
3635,3635,2,2,2026-04-23,844
3636,3636,2,2,2026-04-23,936
3637,3637,3,3,2026-04-23,769
3638,3638,3,3,2026-04-23,781
3639,3639,3,3,2026-04-23,709
3640,3640,4,4,2026-04-23,993
3641,3641,4,4,2026-04-23,936
3642,3642,4,4,2026-04-23,955
3643,3643,5,5,2026-04-23,882
3644,3644,5,5,2026-04-23,969
3645,3645,5,5,2026-04-23,914
3646,3646,1,1,2026-04-24,899
3647,3647,1,1,2026-04-24,901
3648,3648,1,1,2026-04-24,982
3649,3649,2,2,2026-04-24,866
3650,3650,2,2,2026-04-24,880
3651,3651,2,2,2026-04-24,901
3652,3652,3,3,2026-04-24,787
3653,3653,3,3,2026-04-24,726
3654,3654,3,3,2026-04-24,824
3655,3655,4,4,2026-04-24,970
3656,3656,4,4,2026-04-24,991
3657,3657,4,4,2026-04-24,1007
3658,3658,5,5,2026-04-24,848
3659,3659,5,5,2026-04-24,958
3660,3660,5,5,2026-04-24,1029
3661,3661,1,1,2026-04-25,966
3662,3662,1,1,2026-04-25,1002
3663,3663,1,1,2026-04-25,988
3664,3664,2,2,2026-04-25,926
3665,3665,2,2,2026-04-25,939
3666,3666,2,2,2026-04-25,947
3667,3667,3,3,2026-04-25,849
3668,3668,3,3,2026-04-25,751
3669,3669,3,3,2026-04-25,842
3670,3670,4,4,2026-04-25,969
3671,3671,4,4,2026-04-25,1030
3672,3672,4,4,2026-04-25,999
3673,3673,5,5,2026-04-25,881
3674,3674,5,5,2026-04-25,986
3675,3675,5,5,2026-04-25,899
3676,3676,1,1,2026-04-26,937
3677,3677,1,1,2026-04-26,1017
3678,3678,1,1,2026-04-26,955
3679,3679,2,2,2026-04-26,886
3680,3680,2,2,2026-04-26,897
3681,3681,2,2,2026-04-26,885
3682,3682,3,3,2026-04-26,832
3683,3683,3,3,2026-04-26,786
3684,3684,3,3,2026-04-26,798
3685,3685,4,4,2026-04-26,1003
3686,3686,4,4,2026-04-26,998
3687,3687,4,4,2026-04-26,952
3688,3688,5,5,2026-04-26,962
3689,3689,5,5,2026-04-26,909
3690,3690,5,5,2026-04-26,889
3691,3691,1,1,2026-04-27,879
3692,3692,1,1,2026-04-27,942
3693,3693,1,1,2026-04-27,886
3694,3694,2,2,2026-04-27,867
3695,3695,2,2,2026-04-27,899
3696,3696,2,2,2026-04-27,946
3697,3697,3,3,2026-04-27,788
3698,3698,3,3,2026-04-27,743
3699,3699,3,3,2026-04-27,795
3700,3700,4,4,2026-04-27,1024
3701,3701,4,4,2026-04-27,967
3702,3702,4,4,2026-04-27,1033
3703,3703,5,5,2026-04-27,929
3704,3704,5,5,2026-04-27,958
3705,3705,5,5,2026-04-27,938
3706,3706,1,1,2026-04-28,1001
3707,3707,1,1,2026-04-28,1035
3708,3708,1,1,2026-04-28,931
3709,3709,2,2,2026-04-28,906
3710,3710,2,2,2026-04-28,946
3711,3711,2,2,2026-04-28,910
3712,3712,3,3,2026-04-28,728
3713,3713,3,3,2026-04-28,788
3714,3714,3,3,2026-04-28,809
3715,3715,4,4,2026-04-28,1043
3716,3716,4,4,2026-04-28,984
3717,3717,4,4,2026-04-28,944
3718,3718,5,5,2026-04-28,940
3719,3719,5,5,2026-04-28,988
3720,3720,5,5,2026-04-28,905
3721,3721,1,1,2026-04-29,929
3722,3722,1,1,2026-04-29,925
3723,3723,1,1,2026-04-29,898
3724,3724,2,2,2026-04-29,902
3725,3725,2,2,2026-04-29,897
3726,3726,2,2,2026-04-29,831
3727,3727,3,3,2026-04-29,767
3728,3728,3,3,2026-04-29,807
3729,3729,3,3,2026-04-29,827
3730,3730,4,4,2026-04-29,1018
3731,3731,4,4,2026-04-29,1010
3732,3732,4,4,2026-04-29,979
3733,3733,5,5,2026-04-29,872
3734,3734,5,5,2026-04-29,920
3735,3735,5,5,2026-04-29,834
3736,3736,1,1,2026-04-30,957
3737,3737,1,1,2026-04-30,923
3738,3738,1,1,2026-04-30,868
3739,3739,2,2,2026-04-30,914
3740,3740,2,2,2026-04-30,958
3741,3741,2,2,2026-04-30,837
3742,3742,3,3,2026-04-30,818
3743,3743,3,3,2026-04-30,784
3744,3744,3,3,2026-04-30,769
3745,3745,4,4,2026-04-30,949
3746,3746,4,4,2026-04-30,964
3747,3747,4,4,2026-04-30,964
3748,3748,5,5,2026-04-30,928
3749,3749,5,5,2026-04-30,895
3750,3750,5,5,2026-04-30,903
3751,3751,1,1,2026-05-01,972
3752,3752,1,1,2026-05-01,912
3753,3753,1,1,2026-05-01,960
3754,3754,2,2,2026-05-01,886
3755,3755,2,2,2026-05-01,878
3756,3756,2,2,2026-05-01,972
3757,3757,3,3,2026-05-01,749
3758,3758,3,3,2026-05-01,861
