quality_id,production_id,inspection_date,defect_type,defect_count,quality_status
591,591,2025-10-02,Missing Component,3,Pass
592,592,2025-10-02,Solder Defect,2,Pass
593,593,2025-10-02,PCB Damage,16,Fail
594,594,2025-10-02,PCB Damage,4,Pass
595,595,2025-10-02,Overheating,13,Pass
596,596,2025-10-02,Missing Component,14,Pass
597,597,2025-10-02,Missing Component,9,Pass
598,598,2025-10-02,Missing Component,15,Fail
599,599,2025-10-02,Missing Component,5,Pass
600,600,2025-10-02,Missing Component,18,Fail
601,601,2025-10-03,Missing Component,13,Pass
602,602,2025-10-03,Overheating,18,Fail
603,603,2025-10-03,Solder Defect,10,Pass
604,604,2025-10-03,Overheating,13,Pass
605,605,2025-10-03,Solder Defect,11,Pass
606,606,2025-10-03,Missing Component,17,Fail
607,607,2025-10-03,Solder Defect,19,Fail
608,608,2025-10-03,Component Misplacement,8,Pass
609,609,2025-10-03,Component Misplacement,16,Fail
610,610,2025-10-03,Component Misplacement,6,Pass
611,611,2025-10-03,Missing Component,23,Fail
612,612,2025-10-03,Overheating,4,Pass
613,613,2025-10-03,Overheating,5,Pass
614,614,2025-10-03,Component Misplacement,9,Pass
615,615,2025-10-03,Solder Defect,9,Pass
616,616,2025-10-04,Missing Component,15,Fail
617,617,2025-10-04,PCB Damage,10,Pass
618,618,2025-10-04,Missing Component,11,Pass
619,619,2025-10-04,Solder Defect,13,Pass
620,620,2025-10-04,PCB Damage,7,Pass
621,621,2025-10-04,Solder Defect,17,Fail
622,622,2025-10-04,Missing Component,4,Pass
623,623,2025-10-04,Overheating,5,Pass
624,624,2025-10-04,Component Misplacement,2,Pass
625,625,2025-10-04,Missing Component,10,Pass
626,626,2025-10-04,PCB Damage,16,Fail
627,627,2025-10-04,Missing Component,8,Pass
628,628,2025-10-04,Overheating,16,Fail
629,629,2025-10-04,Overheating,3,Pass
630,630,2025-10-04,Solder Defect,15,Fail
631,631,2025-10-05,Component Misplacement,9,Pass
632,632,2025-10-05,PCB Damage,24,Fail
633,633,2025-10-05,PCB Damage,3,Pass
634,634,2025-10-05,Solder Defect,5,Pass
635,635,2025-10-05,Component Misplacement,11,Pass
636,636,2025-10-05,Component Misplacement,26,Fail
637,637,2025-10-05,Missing Component,6,Pass
638,638,2025-10-05,Missing Component,9,Pass
639,639,2025-10-05,Component Misplacement,8,Pass
640,640,2025-10-05,Component Misplacement,8,Pass
641,641,2025-10-05,Component Misplacement,3,Pass
642,642,2025-10-05,Missing Component,2,Pass
643,643,2025-10-05,PCB Damage,6,Pass
644,644,2025-10-05,Overheating,11,Pass
645,645,2025-10-05,Missing Component,15,Fail
646,646,2025-10-06,Solder Defect,6,Pass
647,647,2025-10-06,PCB Damage,22,Fail
648,648,2025-10-06,Overheating,16,Fail
649,649,2025-10-06,Missing Component,21,Fail
650,650,2025-10-06,Solder Defect,11,Pass
651,651,2025-10-06,Overheating,6,Pass
652,652,2025-10-06,PCB Damage,8,Pass
653,653,2025-10-06,PCB Damage,3,Pass
654,654,2025-10-06,Component Misplacement,15,Fail
655,655,2025-10-06,Overheating,23,Fail
656,656,2025-10-06,Overheating,23,Fail
657,657,2025-10-06,Component Misplacement,24,Fail
658,658,2025-10-06,Component Misplacement,12,Pass
659,659,2025-10-06,Overheating,20,Fail
660,660,2025-10-06,PCB Damage,14,Pass
661,661,2025-10-07,Missing Component,23,Fail
662,662,2025-10-07,Solder Defect,6,Pass
663,663,2025-10-07,Component Misplacement,6,Pass
664,664,2025-10-07,PCB Damage,10,Pass
665,665,2025-10-07,Overheating,6,Pass
666,666,2025-10-07,Overheating,6,Pass
667,667,2025-10-07,Component Misplacement,4,Pass
668,668,2025-10-07,PCB Damage,4,Pass
669,669,2025-10-07,Solder Defect,14,Pass
670,670,2025-10-07,Solder Defect,9,Pass
671,671,2025-10-07,Overheating,10,Pass
672,672,2025-10-07,Component Misplacement,8,Pass
673,673,2025-10-07,Component Misplacement,7,Pass
674,674,2025-10-07,Missing Component,12,Pass
675,675,2025-10-07,Overheating,22,Fail
676,676,2025-10-08,Missing Component,9,Pass
677,677,2025-10-08,PCB Damage,10,Pass
678,678,2025-10-08,Overheating,16,Fail
679,679,2025-10-08,PCB Damage,6,Pass
680,680,2025-10-08,PCB Damage,8,Pass
681,681,2025-10-08,Overheating,19,Fail
682,682,2025-10-08,Missing Component,8,Pass
683,683,2025-10-08,Missing Component,11,Pass
684,684,2025-10-08,Missing Component,7,Pass
685,685,2025-10-08,Component Misplacement,7,Pass
686,686,2025-10-08,Overheating,13,Pass
687,687,2025-10-08,Component Misplacement,10,Pass
688,688,2025-10-08,Overheating,5,Pass
689,689,2025-10-08,PCB Damage,10,Pass
690,690,2025-10-08,Overheating,11,Pass
691,691,2025-10-09,Missing Component,2,Pass
692,692,2025-10-09,PCB Damage,18,Fail
693,693,2025-10-09,Overheating,22,Fail
694,694,2025-10-09,Solder Defect,17,Fail
695,695,2025-10-09,Solder Defect,15,Fail
696,696,2025-10-09,Component Misplacement,6,Pass
697,697,2025-10-09,Solder Defect,8,Pass
698,698,2025-10-09,Overheating,8,Pass
699,699,2025-10-09,Solder Defect,17,Fail
700,700,2025-10-09,Overheating,4,Pass
701,701,2025-10-09,Missing Component,11,Pass
702,702,2025-10-09,Solder Defect,8,Pass
703,703,2025-10-09,PCB Damage,4,Pass
704,704,2025-10-09,Missing Component,5,Pass
705,705,2025-10-09,Solder Defect,7,Pass
706,706,2025-10-10,Component Misplacement,8,Pass
707,707,2025-10-10,Solder Defect,9,Pass
708,708,2025-10-10,Solder Defect,11,Pass
709,709,2025-10-10,Component Misplacement,9,Pass
710,710,2025-10-10,Overheating,22,Fail
711,711,2025-10-10,Overheating,7,Pass
712,712,2025-10-10,Solder Defect,4,Pass
713,713,2025-10-10,Missing Component,3,Pass
714,714,2025-10-10,Missing Component,6,Pass
715,715,2025-10-10,Missing Component,4,Pass
716,716,2025-10-10,PCB Damage,24,Fail
717,717,2025-10-10,Missing Component,26,Fail
718,718,2025-10-10,Overheating,13,Pass
719,719,2025-10-10,Solder Defect,6,Pass
720,720,2025-10-10,Overheating,18,Fail
721,721,2025-10-11,Overheating,16,Fail
722,722,2025-10-11,PCB Damage,3,Pass
723,723,2025-10-11,PCB Damage,3,Pass
724,724,2025-10-11,Overheating,14,Pass
725,725,2025-10-11,Overheating,3,Pass
726,726,2025-10-11,PCB Damage,13,Pass
727,727,2025-10-11,Missing Component,10,Pass
728,728,2025-10-11,Overheating,14,Pass
729,729,2025-10-11,PCB Damage,14,Pass
730,730,2025-10-11,Overheating,22,Fail
731,731,2025-10-11,Missing Component,7,Pass
732,732,2025-10-11,Component Misplacement,13,Pass
733,733,2025-10-11,Component Misplacement,4,Pass
734,734,2025-10-11,Overheating,17,Fail
735,735,2025-10-11,Missing Component,3,Pass
736,736,2025-10-12,Missing Component,8,Pass
737,737,2025-10-12,Solder Defect,4,Pass
738,738,2025-10-12,Component Misplacement,18,Fail
739,739,2025-10-12,Overheating,6,Pass
740,740,2025-10-12,PCB Damage,11,Pass
741,741,2025-10-12,Solder Defect,21,Fail
742,742,2025-10-12,Overheating,9,Pass
743,743,2025-10-12,Solder Defect,4,Pass
744,744,2025-10-12,Solder Defect,14,Pass
745,745,2025-10-12,Solder Defect,18,Fail
746,746,2025-10-12,Overheating,11,Pass
747,747,2025-10-12,Missing Component,5,Pass
748,748,2025-10-12,Solder Defect,12,Pass
749,749,2025-10-12,Missing Component,8,Pass
750,750,2025-10-12,Missing Component,18,Fail
751,751,2025-10-13,Component Misplacement,11,Pass
752,752,2025-10-13,PCB Damage,20,Fail
753,753,2025-10-13,Overheating,6,Pass
754,754,2025-10-13,Solder Defect,6,Pass
755,755,2025-10-13,Missing Component,2,Pass
756,756,2025-10-13,Overheating,3,Pass
757,757,2025-10-13,Missing Component,10,Pass
758,758,2025-10-13,Overheating,5,Pass
759,759,2025-10-13,Solder Defect,12,Pass
760,760,2025-10-13,Overheating,2,Pass
761,761,2025-10-13,Missing Component,14,Pass
762,762,2025-10-13,Component Misplacement,20,Fail
763,763,2025-10-13,Solder Defect,4,Pass
764,764,2025-10-13,Solder Defect,27,Fail
765,765,2025-10-13,Missing Component,20,Fail
766,766,2025-10-14,Overheating,8,Pass
767,767,2025-10-14,Overheating,11,Pass
768,768,2025-10-14,PCB Damage,3,Pass
769,769,2025-10-14,Missing Component,19,Fail
770,770,2025-10-14,PCB Damage,12,Pass
771,771,2025-10-14,PCB Damage,10,Pass
772,772,2025-10-14,PCB Damage,8,Pass
773,773,2025-10-14,Overheating,8,Pass
774,774,2025-10-14,Solder Defect,5,Pass
775,775,2025-10-14,Solder Defect,23,Fail
776,776,2025-10-14,Solder Defect,2,Pass
777,777,2025-10-14,Solder Defect,3,Pass
778,778,2025-10-14,Missing Component,6,Pass
779,779,2025-10-14,Component Misplacement,9,Pass
780,780,2025-10-14,Component Misplacement,7,Pass
781,781,2025-10-15,Overheating,2,Pass
782,782,2025-10-15,Component Misplacement,14,Pass
783,783,2025-10-15,Missing Component,2,Pass
784,784,2025-10-15,PCB Damage,14,Pass
785,785,2025-10-15,Component Misplacement,19,Fail
786,786,2025-10-15,Component Misplacement,8,Pass
787,787,2025-10-15,PCB Damage,10,Pass
788,788,2025-10-15,PCB Damage,13,Pass
789,789,2025-10-15,Component Misplacement,7,Pass
790,790,2025-10-15,PCB Damage,11,Pass
791,791,2025-10-15,Component Misplacement,2,Pass
792,792,2025-10-15,PCB Damage,14,Pass
793,793,2025-10-15,Overheating,20,Fail
794,794,2025-10-15,Component Misplacement,15,Fail
795,795,2025-10-15,Component Misplacement,4,Pass
796,796,2025-10-16,Overheating,9,Pass
797,797,2025-10-16,Component Misplacement,9,Pass
798,798,2025-10-16,Missing Component,20,Fail
799,799,2025-10-16,Solder Defect,4,Pass
800,800,2025-10-16,Solder Defect,1,Pass
801,801,2025-10-16,Missing Component,11,Pass
802,802,2025-10-16,PCB Damage,14,Pass
803,803,2025-10-16,Overheating,6,Pass
804,804,2025-10-16,Missing Component,5,Pass
805,805,2025-10-16,Solder Defect,8,Pass
806,806,2025-10-16,Missing Component,2,Pass
807,807,2025-10-16,Component Misplacement,17,Fail
808,808,2025-10-16,Missing Component,11,Pass
809,809,2025-10-16,Solder Defect,12,Pass
810,810,2025-10-16,Missing Component,18,Fail
811,811,2025-10-17,Solder Defect,2,Pass
812,812,2025-10-17,Solder Defect,16,Fail
813,813,2025-10-17,Overheating,19,Fail
814,814,2025-10-17,Missing Component,13,Pass
815,815,2025-10-17,Component Misplacement,19,Fail
816,816,2025-10-17,Overheating,19,Fail
817,817,2025-10-17,Overheating,22,Fail
818,818,2025-10-17,Overheating,4,Pass
819,819,2025-10-17,Solder Defect,6,Pass
820,820,2025-10-17,Solder Defect,9,Pass
821,821,2025-10-17,Component Misplacement,25,Fail
822,822,2025-10-17,Missing Component,20,Fail
823,823,2025-10-17,PCB Damage,13,Pass
824,824,2025-10-17,Missing Component,15,Fail
825,825,2025-10-17,Missing Component,8,Pass
826,826,2025-10-18,Solder Defect,15,Fail
827,827,2025-10-18,Missing Component,14,Pass
828,828,2025-10-18,Component Misplacement,17,Fail
829,829,2025-10-18,Overheating,14,Pass
830,830,2025-10-18,Overheating,18,Fail
831,831,2025-10-18,Solder Defect,17,Fail
832,832,2025-10-18,Solder Defect,7,Pass
833,833,2025-10-18,Missing Component,15,Fail
834,834,2025-10-18,PCB Damage,6,Pass
835,835,2025-10-18,Overheating,11,Pass
836,836,2025-10-18,Solder Defect,8,Pass
837,837,2025-10-18,Solder Defect,16,Fail
838,838,2025-10-18,PCB Damage,19,Fail
839,839,2025-10-18,Overheating,3,Pass
840,840,2025-10-18,Missing Component,9,Pass
841,841,2025-10-19,PCB Damage,19,Fail
842,842,2025-10-19,Missing Component,5,Pass
843,843,2025-10-19,Missing Component,13,Pass
844,844,2025-10-19,Overheating,3,Pass
845,845,2025-10-19,Component Misplacement,17,Fail
846,846,2025-10-19,Solder Defect,2,Pass
847,847,2025-10-19,PCB Damage,9,Pass
848,848,2025-10-19,PCB Damage,5,Pass
849,849,2025-10-19,Overheating,3,Pass
850,850,2025-10-19,Overheating,26,Fail
851,851,2025-10-19,Overheating,25,Fail
852,852,2025-10-19,Component Misplacement,16,Fail
853,853,2025-10-19,Overheating,20,Fail
854,854,2025-10-19,PCB Damage,2,Pass
855,855,2025-10-19,Solder Defect,22,Fail
856,856,2025-10-20,Component Misplacement,2,Pass
857,857,2025-10-20,Component Misplacement,15,Fail
858,858,2025-10-20,Solder Defect,5,Pass
859,859,2025-10-20,Overheating,8,Pass
860,860,2025-10-20,Missing Component,11,Pass
861,861,2025-10-20,Overheating,5,Pass
862,862,2025-10-20,Component Misplacement,10,Pass
863,863,2025-10-20,Solder Defect,2,Pass
864,864,2025-10-20,Component Misplacement,9,Pass
865,865,2025-10-20,Missing Component,24,Fail
866,866,2025-10-20,PCB Damage,8,Pass
867,867,2025-10-20,Missing Component,9,Pass
868,868,2025-10-20,Missing Component,14,Pass
869,869,2025-10-20,PCB Damage,8,Pass
870,870,2025-10-20,Overheating,16,Fail
871,871,2025-10-21,Solder Defect,12,Pass
872,872,2025-10-21,Missing Component,23,Fail
873,873,2025-10-21,Solder Defect,14,Pass
874,874,2025-10-21,Missing Component,11,Pass
875,875,2025-10-21,Component Misplacement,6,Pass
876,876,2025-10-21,Component Misplacement,6,Pass
877,877,2025-10-21,Solder Defect,7,Pass
878,878,2025-10-21,Missing Component,15,Fail
879,879,2025-10-21,Overheating,8,Pass
880,880,2025-10-21,Solder Defect,11,Pass
881,881,2025-10-21,Overheating,9,Pass
882,882,2025-10-21,Component Misplacement,14,Pass
883,883,2025-10-21,Missing Component,10,Pass
884,884,2025-10-21,Overheating,12,Pass
885,885,2025-10-21,PCB Damage,9,Pass
886,886,2025-10-22,Overheating,6,Pass
887,887,2025-10-22,PCB Damage,14,Pass
888,888,2025-10-22,Solder Defect,2,Pass
889,889,2025-10-22,Solder Defect,8,Pass
890,890,2025-10-22,PCB Damage,6,Pass
891,891,2025-10-22,Missing Component,7,Pass
892,892,2025-10-22,Solder Defect,9,Pass
893,893,2025-10-22,Missing Component,3,Pass
894,894,2025-10-22,Solder Defect,11,Pass
895,895,2025-10-22,Missing Component,4,Pass
896,896,2025-10-22,Overheating,27,Fail
897,897,2025-10-22,Overheating,18,Fail
898,898,2025-10-22,Solder Defect,4,Pass
899,899,2025-10-22,Overheating,17,Fail
900,900,2025-10-22,Overheating,25,Fail
901,901,2025-10-23,Missing Component,8,Pass
902,902,2025-10-23,Missing Component,9,Pass
903,903,2025-10-23,Solder Defect,15,Fail
904,904,2025-10-23,Solder Defect,6,Pass
905,905,2025-10-23,Solder Defect,12,Pass
906,906,2025-10-23,Solder Defect,12,Pass
907,907,2025-10-23,PCB Damage,20,Fail
908,908,2025-10-23,Component Misplacement,17,Fail
909,909,2025-10-23,Solder Defect,7,Pass
910,910,2025-10-23,PCB Damage,2,Pass
911,911,2025-10-23,Component Misplacement,7,Pass
912,912,2025-10-23,Missing Component,23,Fail
913,913,2025-10-23,Missing Component,10,Pass
914,914,2025-10-23,Solder Defect,13,Pass
915,915,2025-10-23,Overheating,3,Pass
916,916,2025-10-24,Component Misplacement,15,Fail
917,917,2025-10-24,Overheating,3,Pass
918,918,2025-10-24,Overheating,16,Fail
919,919,2025-10-24,PCB Damage,3,Pass
920,920,2025-10-24,Overheating,8,Pass
921,921,2025-10-24,Overheating,3,Pass
922,922,2025-10-24,Missing Component,10,Pass
923,923,2025-10-24,Overheating,21,Fail
924,924,2025-10-24,Overheating,9,Pass
925,925,2025-10-24,Overheating,18,Fail
926,926,2025-10-24,PCB Damage,11,Pass
927,927,2025-10-24,PCB Damage,23,Fail
928,928,2025-10-24,Solder Defect,9,Pass
929,929,2025-10-24,PCB Damage,6,Pass
930,930,2025-10-24,Solder Defect,10,Pass
931,931,2025-10-25,Overheating,24,Fail
932,932,2025-10-25,Component Misplacement,6,Pass
933,933,2025-10-25,Overheating,3,Pass
934,934,2025-10-25,PCB Damage,8,Pass
935,935,2025-10-25,PCB Damage,23,Fail
936,936,2025-10-25,Missing Component,23,Fail
937,937,2025-10-25,Missing Component,2,Pass
938,938,2025-10-25,Component Misplacement,18,Fail
939,939,2025-10-25,Component Misplacement,9,Pass
940,940,2025-10-25,Component Misplacement,15,Fail
941,941,2025-10-25,Overheating,29,Fail
942,942,2025-10-25,Missing Component,12,Pass
943,943,2025-10-25,Component Misplacement,18,Fail
944,944,2025-10-25,Solder Defect,10,Pass
945,945,2025-10-25,Component Misplacement,11,Pass
946,946,2025-10-26,Solder Defect,12,Pass
947,947,2025-10-26,Overheating,6,Pass
948,948,2025-10-26,PCB Damage,16,Fail
949,949,2025-10-26,Solder Defect,16,Fail
950,950,2025-10-26,PCB Damage,8,Pass
951,951,2025-10-26,PCB Damage,10,Pass
952,952,2025-10-26,PCB Damage,6,Pass
953,953,2025-10-26,PCB Damage,5,Pass
954,954,2025-10-26,PCB Damage,6,Pass
955,955,2025-10-26,PCB Damage,4,Pass
956,956,2025-10-26,Overheating,6,Pass
957,957,2025-10-26,Component Misplacement,14,Pass
958,958,2025-10-26,PCB Damage,16,Fail
959,959,2025-10-26,PCB Damage,5,Pass
960,960,2025-10-26,Component Misplacement,13,Pass
961,961,2025-10-27,Solder Defect,9,Pass
962,962,2025-10-27,PCB Damage,3,Pass
963,963,2025-10-27,Missing Component,13,Pass
964,964,2025-10-27,PCB Damage,2,Pass
965,965,2025-10-27,Overheating,5,Pass
966,966,2025-10-27,Missing Component,9,Pass
967,967,2025-10-27,Solder Defect,15,Fail
968,968,2025-10-27,PCB Damage,11,Pass
969,969,2025-10-27,Solder Defect,2,Pass
970,970,2025-10-27,Solder Defect,11,Pass
971,971,2025-10-27,Overheating,11,Pass
972,972,2025-10-27,Overheating,11,Pass
973,973,2025-10-27,Missing Component,6,Pass
974,974,2025-10-27,Component Misplacement,14,Pass
975,975,2025-10-27,Solder Defect,5,Pass
976,976,2025-10-28,Component Misplacement,16,Fail
977,977,2025-10-28,Missing Component,8,Pass
978,978,2025-10-28,Missing Component,8,Pass
979,979,2025-10-28,Missing Component,17,Fail
980,980,2025-10-28,Overheating,24,Fail
981,981,2025-10-28,Missing Component,10,Pass
982,982,2025-10-28,Component Misplacement,10,Pass
983,983,2025-10-28,PCB Damage,1,Pass
984,984,2025-10-28,PCB Damage,13,Pass
985,985,2025-10-28,PCB Damage,17,Fail
986,986,2025-10-28,Overheating,11,Pass
987,987,2025-10-28,Overheating,6,Pass
988,988,2025-10-28,Overheating,7,Pass
989,989,2025-10-28,Solder Defect,9,Pass
990,990,2025-10-28,Missing Component,15,Fail
991,991,2025-10-29,Component Misplacement,9,Pass
992,992,2025-10-29,Solder Defect,2,Pass
993,993,2025-10-29,Component Misplacement,25,Fail
994,994,2025-10-29,PCB Damage,5,Pass
995,995,2025-10-29,Solder Defect,10,Pass
996,996,2025-10-29,Missing Component,3,Pass
997,997,2025-10-29,Component Misplacement,4,Pass
998,998,2025-10-29,Overheating,16,Fail
999,999,2025-10-29,Component Misplacement,4,Pass
1000,1000,2025-10-29,PCB Damage,17,Fail
1001,1001,2025-10-29,PCB Damage,23,Fail
1002,1002,2025-10-29,Missing Component,19,Fail
1003,1003,2025-10-29,Missing Component,9,Pass
1004,1004,2025-10-29,Missing Component,13,Pass
1005,1005,2025-10-29,Solder Defect,10,Pass
1006,1006,2025-10-30,Overheating,10,Pass
1007,1007,2025-10-30,Component Misplacement,16,Fail
1008,1008,2025-10-30,PCB Damage,15,Fail
1009,1009,2025-10-30,Missing Component,2,Pass
1010,1010,2025-10-30,Component Misplacement,9,Pass
1011,1011,2025-10-30,Overheating,19,Fail
1012,1012,2025-10-30,Missing Component,6,Pass
1013,1013,2025-10-30,Overheating,10,Pass
1014,1014,2025-10-30,Solder Defect,4,Pass
1015,1015,2025-10-30,PCB Damage,6,Pass
1016,1016,2025-10-30,Overheating,3,Pass
1017,1017,2025-10-30,Component Misplacement,28,Fail
1018,1018,2025-10-30,Component Misplacement,7,Pass
1019,1019,2025-10-30,Missing Component,17,Fail
1020,1020,2025-10-30,Overheating,4,Pass
1021,1021,2025-10-31,Solder Defect,2,Pass
1022,1022,2025-10-31,Solder Defect,1,Pass
1023,1023,2025-10-31,Component Misplacement,14,Pass
1024,1024,2025-10-31,Missing Component,14,Pass
1025,1025,2025-10-31,Missing Component,11,Pass
1026,1026,2025-10-31,Component Misplacement,8,Pass
1027,1027,2025-10-31,PCB Damage,4,Pass
1028,1028,2025-10-31,PCB Damage,6,Pass
1029,1029,2025-10-31,PCB Damage,6,Pass
1030,1030,2025-10-31,Missing Component,16,Fail
1031,1031,2025-10-31,PCB Damage,10,Pass
1032,1032,2025-10-31,PCB Damage,11,Pass
1033,1033,2025-10-31,Overheating,14,Pass
1034,1034,2025-10-31,Overheating,4,Pass
1035,1035,2025-10-31,Component Misplacement,7,Pass
1036,1036,2025-11-01,PCB Damage,1,Pass
1037,1037,2025-11-01,Component Misplacement,3,Pass
1038,1038,2025-11-01,Component Misplacement,5,Pass
1039,1039,2025-11-01,Overheating,4,Pass
1040,1040,2025-11-01,Overheating,11,Pass
1041,1041,2025-11-01,Solder Defect,4,Pass
1042,1042,2025-11-01,PCB Damage,6,Pass
1043,1043,2025-11-01,PCB Damage,7,Pass
1044,1044,2025-11-01,PCB Damage,6,Pass
1045,1045,2025-11-01,Overheating,12,Pass
1046,1046,2025-11-01,PCB Damage,25,Fail
1047,1047,2025-11-01,PCB Damage,15,Fail
1048,1048,2025-11-01,Component Misplacement,4,Pass
1049,1049,2025-11-01,Solder Defect,1,Pass
1050,1050,2025-11-01,PCB Damage,12,Pass
1051,1051,2025-11-02,Missing Component,8,Pass
1052,1052,2025-11-02,Overheating,1,Pass
1053,1053,2025-11-02,Overheating,5,Pass
1054,1054,2025-11-02,Component Misplacement,18,Fail
1055,1055,2025-11-02,Component Misplacement,14,Pass
1056,1056,2025-11-02,Component Misplacement,10,Pass
1057,1057,2025-11-02,Component Misplacement,4,Pass
1058,1058,2025-11-02,Solder Defect,18,Fail
1059,1059,2025-11-02,PCB Damage,22,Fail
1060,1060,2025-11-02,Overheating,15,Fail
1061,1061,2025-11-02,Missing Component,9,Pass
1062,1062,2025-11-02,Overheating,16,Fail
1063,1063,2025-11-02,Solder Defect,21,Fail
1064,1064,2025-11-02,Overheating,16,Fail
1065,1065,2025-11-02,Missing Component,8,Pass
1066,1066,2025-11-03,Component Misplacement,3,Pass
1067,1067,2025-11-03,Overheating,5,Pass
1068,1068,2025-11-03,Overheating,3,Pass
1069,1069,2025-11-03,PCB Damage,4,Pass
1070,1070,2025-11-03,Missing Component,4,Pass
1071,1071,2025-11-03,Overheating,13,Pass
1072,1072,2025-11-03,Missing Component,15,Fail
1073,1073,2025-11-03,Component Misplacement,17,Fail
